id,product,amount,credit rating,cancellation,age
66794466,K1,58743,,정상,
66794590,K1,56979,,정상,
66793412,K1,77985,,정상,
66793217,K1,54603,,정상,
66793693,K1,96900,4,정상,55
66794142,K1,96900,,정상,
25732639,K1,96900,,정상,
66793882,K1,54603,,정상,
66247335,K1,98400,1,정상,29
66247335,K2,89400,1,정상,67
66340740,K1,96900,,정상,
66156118,K1,102900,3,정상,54
66793342,K1,54603,,정상,
66794423,K1,66396,,정상,
66793756,K1,54603,,정상,
66793080,K1,96900,4,정상,
66792325,K1,96900,8,정상,66
66739611,K1,105900,2,정상,49
66793517,K1,105900,8,정상,41
25732635,K1,96900,,정상,
66794264,K1,105900,1,정상,47
66794122,K1,96900,2,정상,57
66793854,K1,96900,4,정상,39
66793456,K1,105900,6,정상,51
66791763,K1,105900,1,정상,47
66793593,K1,105900,3,정상,58
66793588,K1,56979,,정상,
66441802,K1,98400,6,정상,47
66441802,K2,89400,6,정상,32
66794391,K1,96900,9,정상,78
66794647,K1,66396,,정상,
66792810,K1,96900,2,정상,
66794631,K1,105900,2,정상,61
66794490,K1,96900,,정상,
25733179,K1,126450,,정상,
25733179,K1,126450,,정상,
25733179,K1,126450,,정상,
25733179,K1,126450,,정상,
25733179,K1,126450,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
66792084,K1,105900,3,정상,33
66135142,K1,102900,9,정상,49
25784382,K1,145200,,정상,
66128525,K1,96900,,정상,
66793022,K1,96900,,정상,
66793953,K1,96900,9,정상,42
66794194,K1,66396,,정상,
66270086,K1,96900,5,정상,65
66794649,K1,96900,1,정상,
66794484,K1,105900,1,정상,40
66794339,K1,105900,5,정상,32
66793765,K1,66396,,정상,
66793370,K1,58743,,정상,
66794311,K1,96900,1,정상,
66441078,K1,66900,3,정상,71
66794408,K1,96900,4,정상,48
66191745,K1,66900,,정상,
66793727,K1,54603,,정상,
66794435,K1,105900,,정상,
66790168,K2,90900,2,정상,51
66301664,K1,96900,2,정상,47
66155028,K3,96900,,정상,
66386666,K1,102900,4,정상,44
66794064,K1,105900,1,정상,51
66786736,K1,96900,3,정상,55
66794523,K1,105900,1,정상,50
66794528,K1,96900,2,정상,57
66794301,K1,96900,7,정상,41
66794282,K1,96900,1,정상,72
66794294,K1,58743,,정상,
66222736,K1,66900,,정상,
66795056,K1,105900,6,정상,36
25731748,K1,96900,,정상,
66687707,K1,96900,,정상,
66794003,K1,102900,5,정상,41
66464400,K1,105900,3,정상,44
66275740,K1,96900,1,정상,45
25732426,K1,96900,,정상,
66794632,K1,54603,,정상,
66794674,K1,96900,2,정상,68
66794861,K1,105900,2,정상,76
66794667,K1,56979,,정상,
66795064,K1,58743,,정상,
66794840,K1,105900,1,정상,
66793507,K1,54603,,정상,
66794340,K1,105900,2,정상,30
66793468,K1,54603,,정상,
25732447,K1,87900,,정상,
25732422,K1,96900,,정상,
66789371,K1,96900,5,정상,49
66439468,K1,96900,,정상,
66862721,K1,96900,3,해약,25
66794860,K1,96900,6,정상,60
66795055,K1,98400,2,정상,
66795055,K2,89400,2,정상,54
66793711,K1,60225,,정상,
66792744,K1,105900,1,정상,
66794779,K1,105900,2,정상,74
66794204,K1,54603,,정상,
66795034,K1,87900,2,정상,29
66265672,K1,105900,1,정상,37
66794979,K1,105900,4,정상,59
66794561,K1,105900,1,정상,20
66794102,K1,96900,5,정상,27
66794613,K1,56979,,정상,
66795103,K1,105900,1,정상,38
66794746,K1,96900,2,정상,46
66792788,K1,58743,,정상,
66793262,K1,56979,,정상,
25731321,K1,96900,,정상,
25865714,K1,96900,,정상,
66795093,K1,108900,1,정상,30
66794544,K1,66396,,정상,
66790079,K1,111900,7,정상,38
66126903,K1,96900,2,정상,50
25732501,K1,96900,,정상,
66794219,K1,96900,2,정상,53
66123949,K1,96900,1,정상,48
66794061,K1,96900,1,정상,61
66628178,K6,185700,7,정상,39
66628178,K5,108900,7,정상,54
66792967,K1,56979,,정상,
66197509,K1,96900,2,정상,35
66794086,K1,96900,1,정상,39
66283319,K1,87900,1,정상,52
66795017,K1,105900,2,정상,56
66789939,K1,58743,,정상,
66793680,K1,54603,,정상,
66789361,K5,120900,5,정상,25
25760671,K1,96900,,정상,
25760671,K1,96900,,정상,
66794592,K1,54603,,정상,
66180512,K2,90900,9,정상,38
66180324,K1,96900,1,정상,31
66794476,K1,87900,5,정상,
66794609,K2,110700,9,정상,58
66794876,K1,96900,1,정상,
66281769,K1,96900,1,정상,45
66793793,K1,56979,,정상,
66516823,K1,105900,3,정상,45
66794850,K1,96900,1,정상,44
66700832,K1,96900,8,정상,43
66125762,K1,102900,3,정상,29
66465442,K3,96900,5,정상,33
66794887,K1,96900,5,정상,38
25733241,K1,118200,,정상,
25875483,K1,96900,,정상,
66793522,K1,54603,,정상,
66218596,K2,90900,3,정상,43
66793037,K1,96900,2,정상,42
66171637,K2,90900,1,정상,71
66794886,K1,105900,1,정상,51
66794798,K1,54603,,정상,
66504177,K1,98400,4,정상,52
66504177,K2,89400,4,정상,27
66712406,K1,96900,3,정상,49
66440298,K1,102900,4,정상,40
66140928,K1,96900,1,정상,45
66634828,K3,96900,1,정상,67
66794993,K1,105900,2,정상,46
66790839,K1,58743,,정상,
66383651,K1,102900,7,정상,58
66793648,K1,105900,5,정상,45
25851398,K1,108900,,정상,
66169060,K1,102900,3,정상,
66794786,K1,96900,1,정상,51
66794966,K1,96900,6,정상,37
66747586,K2,90900,2,정상,72
66794853,K2,102900,4,정상,53
66204723,K1,96900,2,정상,50
25732452,K1,89400,,정상,
25732452,K3,101400,,정상,
66794794,K1,96900,1,정상,65
66794844,K2,105900,9,정상,62
66794950,K1,105900,1,정상,47
66793930,K1,54603,,정상,
66794872,K1,96900,1,정상,63
66793895,K1,96900,5,정상,66
66148701,K1,96900,7,정상,
66771238,K2,102900,9,정상,30
66771238,K1,105900,9,정상,50
66794878,K1,96900,7,정상,30
66795001,K1,96900,2,정상,50
66794451,K1,98400,5,정상,
66794451,K2,89400,5,정상,39
66181568,K1,96900,1,정상,33
66794772,K1,96900,6,정상,35
25729973,K1,96900,,정상,
66792902,K1,96900,1,정상,25
66794573,K1,96900,2,정상,48
66498091,K3,90900,6,정상,51
66795022,K1,105900,6,정상,38
66460747,K3,96900,5,정상,42
66794642,K1,56979,,정상,
66794826,K1,56979,,정상,
66659225,K3,96900,2,정상,34
66794392,K1,75900,,정상,
66793934,K1,96900,1,정상,27
66440181,K3,96900,1,정상,61
66795062,K1,54603,,정상,
66794770,K1,105900,1,정상,49
66793441,K1,56979,,정상,
66794323,K1,105900,2,정상,20
66794973,K2,90900,2,정상,56
66794585,K1,56979,,정상,
66794654,K6,185700,7,정상,30
66460326,K2,90900,6,정상,43
66793870,K1,66396,,정상,
66794487,K1,105900,1,정상,36
66794629,K1,96900,2,정상,72
66794438,K1,60225,,정상,
66153593,K1,102900,1,정상,45
66794984,K1,96900,2,정상,51
66689335,K3,90900,3,정상,42
66544485,K3,96900,4,정상,38
66794970,K2,105900,1,정상,51
66794610,K1,105900,2,정상,68
66794833,K1,54603,,정상,
66790126,K1,145200,5,정상,52
66794189,K1,87900,1,정상,
66794981,K1,105900,1,정상,54
66794774,K1,105900,2,정상,34
66794787,K1,96900,2,정상,34
66735635,K1,105900,4,정상,47
66794952,K1,96900,6,정상,89
66704345,K2,90900,6,정상,50
66795100,K1,58743,,정상,
66794858,K1,96900,1,정상,58
66517859,K1,96900,1,정상,37
66368226,K1,96900,1,정상,41
66794790,K1,87900,1,정상,34
66794648,K1,96900,3,정상,65
66740184,K1,96900,5,정상,33
66794890,K1,105900,2,정상,43
66793519,K1,108900,1,정상,51
66491592,K1,105900,5,정상,38
66125471,K1,96900,8,정상,36
66382213,K1,96900,,정상,
66438306,K1,102900,7,정상,56
66150856,K2,87900,7,정상,24
66795016,K1,96900,2,정상,43
66464301,K3,96900,5,정상,
66792050,K1,96900,1,정상,54
66795329,K1,56979,,정상,
66793665,K1,96900,3,정상,72
66784494,K1,56979,,정상,
66794535,K1,96900,7,정상,44
66576887,K3,96900,2,정상,37
25709626,K1,96900,,정상,
66338499,K1,105900,1,정상,53
25732434,K1,108900,,정상,
66788183,K1,96900,2,정상,
66794891,K1,105900,9,정상,68
66794308,K1,96900,6,정상,45
66794916,K1,56979,,정상,
66430708,K1,102900,3,정상,79
66794871,K1,96900,3,정상,70
66794969,K1,105900,4,정상,41
66794898,K1,96900,4,정상,46
66283924,K1,89400,2,정상,58
66283924,K2,89400,2,정상,56
66125682,K1,96900,1,정상,63
25732547,K5,108900,,정상,
66794799,K1,96900,4,정상,34
66794382,K1,96900,2,정상,41
66794327,K1,98400,1,정상,39
66794327,K3,101400,1,정상,66
66794594,K1,54603,,정상,
66794848,K2,110700,4,정상,39
66621280,K2,90900,5,정상,77
66792035,K1,96900,1,정상,50
66158683,K2,90900,1,정상,60
66791595,K2,90900,2,정상,43
66794147,K1,96900,2,정상,46
66794456,K1,96900,2,정상,42
66794048,K1,105900,7,정상,44
66794673,K1,105900,4,정상,46
66795010,K1,105900,7,정상,41
66314087,K1,96900,1,정상,30
25732497,K1,115200,,정상,
25732540,K1,124200,,정상,
66522238,K3,96900,2,정상,47
66439491,K1,96900,1,정상,49
66368670,K1,96900,1,정상,68
25853293,K1,96900,,정상,
66794864,K1,96900,4,정상,27
66794784,K1,105900,1,정상,53
66794690,K1,96900,6,정상,40
66795015,K1,96900,2,정상,
66786353,K1,96900,4,정상,65
66129378,K1,96900,2,정상,55
66794992,K1,105900,1,정상,74
66464145,K3,90900,2,정상,57
66794865,K1,105900,1,정상,66
66180276,K1,102900,6,정상,
66793794,K1,56979,,정상,
66165981,K1,96900,1,정상,42
66794593,K1,54603,,정상,
66794297,K1,96900,2,정상,67
66350395,K1,96900,,정상,
66663169,K2,90900,5,정상,48
66794225,K1,96900,3,정상,40
25743283,K1,96900,,정상,
25743283,K1,96900,,정상,
25743283,K1,96900,,정상,
25743283,K1,96900,,정상,
25743283,K1,96900,,정상,
66282414,K1,96900,5,정상,30
66793918,K1,56979,,정상,
25784382,K1,145200,,정상,
66793957,K1,96900,1,정상,34
25732459,K2,102900,,정상,
66795092,K1,56979,,정상,
66794808,K1,96900,4,정상,41
25732463,K1,124200,,정상,
66794951,K1,96900,4,정상,89
66794847,K1,96900,1,정상,56
66368256,K2,90900,1,정상,40
66177617,K1,105900,1,정상,71
66793976,K2,87900,6,정상,38
66794809,K1,54603,,정상,
66792271,K1,96900,1,정상,58
66268415,K1,104400,7,정상,41
66268415,K2,89400,7,정상,40
66436715,K1,96900,1,정상,45
66794452,K4,144900,,정상,
66510333,K2,90900,1,정상,39
66653861,K1,96900,4,정상,22
66794670,K1,96900,4,정상,44
66793795,K1,60225,,정상,
66175466,K1,96900,6,정상,36
66794507,K1,105900,,정상,
66795067,K1,54603,,정상,
66794764,K1,96900,6,정상,27
66794903,K1,96900,5,정상,42
66418034,K3,96900,5,정상,53
66794681,K1,87900,1,정상,44
66794305,K1,54603,,정상,
66165539,K3,96900,,정상,
66165539,K3,96900,,정상,
25732634,K1,108900,,정상,
66794867,K1,96900,3,정상,70
66794980,K3,102900,9,정상,45
66794354,K1,96900,7,정상,27
66192844,K1,102900,1,정상,47
66794218,K1,58743,,정상,
66245272,K1,96900,1,정상,38
66794988,K1,96900,3,정상,
66795030,K3,108900,1,정상,52
66794693,K1,105900,4,정상,34
66794758,K1,96900,2,정상,31
66794846,K1,96900,9,정상,72
66794846,K1,96900,9,정상,57
66178127,K1,96900,5,정상,52
66792749,K1,96900,1,정상,47
66383630,K1,96900,2,정상,44
66794870,K2,87900,4,정상,54
25714827,K1,96900,,정상,
66794065,K1,96900,4,정상,58
66707135,K2,90900,5,정상,43
66792227,K1,96900,9,정상,38
66700582,K1,96900,,정상,
66794162,K1,96900,1,정상,51
66724292,K2,87900,4,정상,48
66794079,K2,90900,1,정상,49
66794991,K6,185700,8,정상,50
66579876,K3,96900,6,정상,48
66789752,K1,142200,2,정상,78
66788896,K1,81900,1,정상,28
66788896,K2,81900,1,정상,40
66794868,K1,96900,1,정상,42
66225062,K1,78900,,정상,
25732659,K3,105300,,정상,
66794789,K1,96900,4,정상,50
66794073,K5,120900,2,정상,32
66794578,K1,56979,,정상,
66795045,K1,89400,1,정상,64
66795045,K2,89400,1,정상,32
25819656,K3,90900,,정상,
25819656,K3,90900,,정상,
25819656,K3,90900,,정상,
66795084,K1,66396,,정상,
25861667,K1,96900,,정상,
66795073,K1,56979,,정상,
66791200,K1,81900,5,정상,
66791200,K2,81900,5,정상,39
66794852,K2,102900,2,정상,73
66137117,K1,96900,1,정상,90
66794522,K3,96900,3,정상,42
66794384,K1,96900,1,정상,30
66794851,K1,96900,7,정상,50
66794547,K1,105900,5,정상,21
66195614,K1,102900,2,정상,59
66794638,K5,120900,1,정상,29
66794855,K1,96900,9,정상,42
66794401,K1,96900,2,정상,35
66787025,K1,96900,1,정상,54
66793473,K1,105900,3,정상,36
66794281,K1,87900,2,정상,49
66788650,K1,89400,4,정상,47
66788650,K2,89400,4,정상,21
25732685,K1,108900,,정상,
66786535,K1,105900,1,정상,54
66128969,K1,126900,5,정상,27
66791940,K6,185700,5,정상,51
66794567,K1,96900,6,정상,43
66161976,K3,96900,7,정상,45
25732462,K2,87900,,정상,
25732462,K2,87900,,정상,
66793161,K1,89400,2,정상,41
66793161,K2,89400,2,정상,52
66794755,K1,89400,1,정상,49
66794755,K2,89400,1,정상,73
66176363,K1,96900,6,정상,50
66794843,K1,96900,4,정상,40
66794777,K1,96900,2,정상,44
66793060,K1,96900,1,정상,36
66792942,K1,145200,5,정상,53
66794394,K1,96900,2,정상,36
66794837,K1,66396,,정상,
66363336,K1,98400,1,정상,38
66363336,K2,89400,1,정상,53
66795027,K1,105900,4,정상,36
66794961,K1,105900,7,정상,64
66793927,K1,54603,,정상,
66550385,K1,96900,5,정상,46
66133892,K2,90900,1,정상,43
66795097,K1,96900,6,정상,65
66793608,K1,96900,1,정상,69
66794930,K1,96900,1,정상,63
66669205,K3,96900,2,정상,68
25732913,K1,96900,,정상,
66362050,K2,90900,7,정상,40
66794828,K1,96900,2,정상,42
25760748,K1,118200,,정상,
66794601,K1,96900,6,정상,27
66795091,K1,105900,3,정상,57
66145194,K1,96900,2,정상,44
66795061,K1,58743,,정상,
66794780,K2,96900,1,정상,53
66794932,K1,105900,4,정상,65
66700912,K3,90900,,정상,
66794996,K2,90900,4,정상,50
66252998,K1,99900,7,정상,66
66322578,K2,90900,3,정상,58
66779523,K1,87900,1,정상,33
66795000,K1,105900,2,정상,51
66794776,K1,89400,2,정상,52
66794776,K2,89400,2,정상,
25732454,K1,96900,,정상,
25732443,K1,105900,,정상,
66800285,K1,124200,3,해약,63
66794482,K1,96900,1,정상,58
66794955,K1,96900,6,정상,43
66794150,K1,96900,3,정상,41
66242865,K1,105900,7,정상,76
66297419,K1,96900,1,정상,35
66794329,K1,105900,1,정상,42
66439508,K1,96900,5,정상,45
66794706,K1,96900,4,정상,36
66795007,K1,115200,1,정상,40
66533208,K2,90900,7,정상,33
66208443,K1,66900,,정상,
66256307,K1,96900,1,정상,45
66792729,K1,96900,2,정상,45
66793269,K1,105900,4,정상,59
66794880,K1,96900,6,정상,37
66790926,K1,54603,,정상,
66794518,K1,96900,7,정상,59
66794888,K1,105900,1,정상,45
66794854,K2,96900,2,정상,34
66794427,K1,96900,4,정상,46
66146018,K1,96900,1,정상,57
66795098,K1,56979,,정상,
66794917,K1,56979,,정상,
66180665,K1,96900,4,정상,43
66794819,K1,56979,,정상,
66794925,K1,56979,,정상,
66793442,K1,56979,,정상,
66772378,K1,96900,3,정상,48
66793819,K1,60225,,정상,
66793622,K1,96900,4,정상,36
66794937,K5,120900,8,정상,44
66794892,K1,96900,1,정상,32
66795041,K1,96900,1,정상,69
66794956,K1,96900,9,정상,30
66795052,K1,105900,2,정상,47
66245409,K1,96900,8,정상,41
66794266,K1,96900,2,정상,56
66794242,K1,54603,,정상,
66225393,K1,96900,5,정상,
66179259,K1,96900,1,정상,39
66794761,K1,105900,4,정상,45
25732552,K1,96900,,정상,
66794712,K1,96900,8,정상,25
66794943,K1,105900,1,정상,34
66793358,K1,54603,,정상,
66791059,K1,81900,2,정상,29
66791059,K2,81900,2,정상,51
66794710,K1,81900,1,정상,66
66794710,K2,81900,1,정상,24
66794964,K1,96900,4,정상,66
66789072,K1,96900,7,정상,61
66793763,K1,54603,,정상,
66794842,K1,54603,,정상,
66793614,K1,96900,7,정상,29
66794803,K1,54603,,정상,
66794834,K1,96900,3,정상,38
66484615,K2,102900,6,정상,31
66795060,K1,54603,,정상,
66144030,K1,96900,4,정상,37
66189181,K1,96900,4,정상,27
66636216,K1,87900,2,정상,30
66793257,K1,87900,2,정상,24
66793764,K1,66396,,정상,
66794805,K1,54603,,정상,
66557264,K1,96900,8,정상,63
66794492,K1,56979,,정상,
66794804,K1,96900,2,정상,35
66794899,K1,105900,4,정상,63
66328484,K1,105900,1,정상,41
66794742,K1,105900,6,정상,22
25732451,K1,89400,,정상,
25732451,K2,89400,,정상,
66794705,K1,96900,5,정상,66
66792079,K1,96900,2,정상,35
66793216,K1,56979,,정상,
66794292,K3,108900,5,정상,42
66794532,K1,105900,4,정상,38
66366858,K1,96900,4,정상,61
66245516,K1,96900,5,정상,53
25733179,K1,87930,,정상,
25733179,K1,126450,,정상,
25733179,K1,126450,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
25733179,K1,87930,,정상,
66794603,K1,96900,4,정상,24
66794625,K1,105900,4,정상,45
66795065,K1,96900,3,정상,52
66794258,K2,102900,,정상,
66793343,K1,54603,,정상,
66775772,K1,105900,1,정상,29
66794014,K1,96900,1,정상,51
66647809,K1,96900,2,정상,
66792167,K1,96900,2,정상,49
66794447,K1,96900,1,정상,27
66794039,K2,108900,4,정상,21
66794367,K1,124200,8,정상,52
66794983,K1,87900,1,정상,
66795002,K2,102900,6,정상,53
66795002,K1,96900,6,정상,54
66779881,K5,108900,4,정상,84
66794800,K1,54603,,정상,
66794179,K1,96900,5,정상,35
66366164,K1,96900,3,정상,28
66439703,K1,99900,3,정상,56
66695339,K1,87900,3,정상,34
66794646,K1,58743,,정상,
66793219,K1,60225,,정상,
66791953,K1,96900,4,정상,59
66186932,K1,96900,4,정상,55
66794398,K1,96900,3,정상,45
66794821,K1,108900,1,정상,
66794949,K1,96900,7,정상,31
66794781,K1,87900,6,정상,65
66794862,K1,105900,1,정상,36
66794928,K1,96900,3,정상,30
66795057,K1,105900,6,정상,73
66794536,K1,105900,1,정상,40
25732578,K1,96900,,정상,
66326892,K1,96900,10,정상,66
66165732,K1,105900,7,정상,54
66795063,K1,96900,5,정상,43
66794270,K1,98400,1,정상,58
66794270,K2,89400,1,정상,37
66243230,K1,96900,2,정상,49
66792408,K1,105900,7,정상,37
66158732,K1,84900,1,정상,34
66795331,K1,56979,,정상,
66795344,K1,96900,8,정상,38
66434476,K1,102900,7,정상,36
66625385,K2,90900,3,정상,35
66562671,K1,96900,,정상,
66795429,K1,105900,1,정상,62
25811729,K1,96900,,정상,
66794602,K1,54603,,정상,
66321181,K1,105900,4,정상,49
66795271,K1,105900,5,정상,45
66787170,K1,105900,5,정상,65
66795004,K1,96900,2,정상,35
66775308,K3,96900,4,정상,50
66217547,K3,96900,6,정상,35
66791966,K1,96900,4,정상,45
66615890,K3,96900,7,정상,53
66794832,K1,66396,,정상,
66790511,K1,104400,4,정상,52
66790511,K2,89400,4,정상,27
66795362,K2,87900,4,정상,39
66440786,K1,96900,4,정상,42
66794340,K3,90900,2,정상,40
66435290,K1,102900,2,정상,50
66795393,K1,104400,5,정상,50
66795393,K5,113400,5,정상,45
66748179,K5,108900,9,정상,58
66793737,K1,60225,,정상,
66795094,K1,105900,7,정상,51
66795323,K1,105900,4,정상,24
66795350,K1,89400,3,정상,47
66795350,K2,89400,3,정상,40
66794771,K1,96900,1,정상,33
66794167,K1,105900,1,정상,35
66502334,K3,90900,4,정상,43
66793722,K1,56979,,정상,
66789421,K1,54603,,정상,
66795296,K1,87900,2,정상,36
66795439,K1,56979,,정상,
66171614,K1,96900,1,정상,37
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
25722839,K2,87960,,정상,
66795275,K1,96900,7,정상,46
66794935,K5,120900,2,정상,37
66623426,K2,90900,4,정상,36
66388224,K1,96900,1,정상,29
66361873,K1,96900,2,정상,34
66795467,K1,105900,6,정상,39
66125020,K1,96900,2,정상,59
66795123,K1,105900,1,정상,46
66794386,K1,105900,7,정상,34
66712213,K1,105900,6,정상,48
25732359,K1,124200,,정상,
66795472,K1,56979,,정상,
66794645,K1,58743,,정상,
66795172,K2,96900,1,정상,59
66331646,K3,90900,1,정상,63
66794271,K1,96900,8,정상,32
66588444,K1,105900,2,정상,50
66794538,K1,105900,4,정상,60
66794788,K1,105900,8,정상,29
66793344,K1,54603,,정상,
66794579,K1,54603,,정상,
66794905,K1,58743,,정상,
66795463,K1,96900,7,정상,27
66790543,K1,105900,4,정상,40
66794486,K1,105900,3,정상,36
66795152,K3,102900,8,정상,56
66286612,K1,96900,6,정상,51
66795265,K1,96900,5,정상,
25872332,K1,96900,,정상,
66338710,K1,96900,1,정상,36
66795272,K1,105900,6,정상,47
66789889,K1,105900,6,정상,56
66795249,K1,105900,3,정상,78
25761652,K1,96900,,정상,
66790479,K1,58743,,정상,
66795306,K1,96900,2,정상,34
66795391,K1,105900,1,정상,61
66794927,K1,89400,5,정상,36
66795166,K1,105900,4,정상,50
66794430,K1,56979,,정상,
66795357,K1,105900,2,정상,49
66434497,K1,96900,3,정상,53
66795193,K1,54603,,정상,
66795083,K1,96900,1,정상,54
66579845,K3,96900,2,정상,34
25732483,K1,142200,,정상,
66794520,K1,124200,1,정상,63
66795462,K1,105900,1,정상,34
66794910,K1,56979,,정상,
66558928,K2,102900,6,정상,
66558928,K3,102900,6,정상,42
66794418,K1,56979,,정상,
66793267,K1,56979,,정상,
66795278,K1,105900,1,정상,73
66795102,K1,96900,,정상,
66533330,K2,90900,1,정상,68
66504177,K1,105900,4,정상,28
66794807,K1,54603,,정상,
66793792,K1,58743,,정상,
66795301,K1,89400,4,정상,35
66795301,K2,89400,4,정상,57
66643094,K2,90900,1,정상,54
66538177,K1,102900,6,정상,27
66795322,K1,96900,1,정상,43
66795192,K1,66396,,정상,
66794959,K1,105900,4,정상,46
66793723,K1,54603,,정상,
66795433,K1,96900,8,정상,40
66321590,K3,90900,5,정상,41
66795195,K1,56979,,정상,
66795139,K4,126900,1,정상,38
66178517,K1,96900,2,정상,55
66793852,K1,54603,,정상,
66793313,K1,54603,,정상,
66579409,K3,90900,2,정상,32
66220742,K3,90900,3,정상,69
66782188,K1,81900,8,정상,43
66782188,K2,81900,8,정상,33
66795366,K1,98400,4,정상,24
66795366,K2,89400,4,정상,56
66795147,K1,105900,1,정상,63
66795260,K1,105900,2,정상,40
66794814,K1,54603,,정상,
66794092,K1,105900,2,정상,58
66795352,K1,66396,,정상,
66794813,K1,56979,,정상,
66576721,K2,90900,5,정상,34
66788858,K1,87900,1,정상,38
66794901,K1,54603,,정상,
66795464,K1,89400,1,정상,67
66795464,K2,89400,1,정상,36
66391559,K2,90900,4,정상,61
66635012,K3,96900,2,정상,52
66794953,K1,81900,5,정상,29
66794953,K2,81900,5,정상,54
66792443,K1,96900,1,정상,44
66272859,K1,105900,2,정상,60
25732732,K1,96900,,정상,
25732732,K1,96900,,정상,
25732732,K1,96900,,정상,
66270832,K1,105900,1,정상,73
66795320,K1,96900,3,정상,35
66795129,K1,105900,3,정상,56
66795039,K1,90900,8,정상,36
66795039,K2,81900,8,정상,35
66794413,K1,54603,,정상,
66794605,K1,58743,,정상,
66787700,K2,102900,4,정상,47
66787700,K1,96900,4,정상,47
66792965,K1,58743,,정상,
66794797,K1,96900,3,정상,42
66794345,K1,105900,1,정상,32
66221159,K1,75900,,정상,
66794526,K2,89400,6,정상,81
66795079,K1,96900,2,정상,53
66794526,K1,104400,6,정상,79
66222218,K1,84900,1,정상,36
66794584,K1,58743,,정상,
66794200,K1,54603,,정상,
66794566,K1,105900,3,정상,69
66795040,K1,96900,5,정상,59
66795165,K1,105900,6,정상,66
66575239,K3,96900,4,정상,62
66358005,K1,102900,1,정상,52
66637140,K1,105900,2,정상,61
66795235,K1,104400,2,정상,59
66795235,K3,101400,2,정상,35
66605281,K3,96900,5,정상,47
66571995,K1,105900,8,정상,23
25732343,K1,118200,,정상,
66795370,K1,87900,3,정상,36
66538015,K2,90900,3,정상,56
66794894,K1,96900,1,정상,
66749950,K3,90900,2,정상,55
66371371,K1,96900,,정상,
66795368,K1,105900,6,정상,44
66793365,K1,58743,,정상,
66146048,K1,96900,2,정상,63
66794926,K1,96900,2,정상,54
66616033,K3,96900,1,정상,49
66794262,K1,96900,7,정상,42
66795174,K1,96900,5,정상,42
66793956,K1,96900,7,정상,60
66794896,K1,105900,1,정상,46
66279995,K1,96900,1,정상,46
66775048,K1,96900,2,정상,47
66606246,K1,96900,4,정상,33
66196883,K1,102900,3,정상,25
66172279,K1,96900,4,정상,60
66794620,K3,96900,6,정상,60
66794884,K1,96900,5,정상,64
25732337,K1,96900,,정상,
25732333,K1,96900,,정상,
66794537,K1,105900,1,정상,45
66795308,K1,105900,5,정상,58
66795208,K1,96900,1,정상,49
66794835,K1,96900,1,정상,49
66793874,K1,96900,4,정상,44
66795444,K3,96900,8,정상,49
66522449,K1,124200,7,정상,69
66159060,K1,102900,,정상,
66603111,K2,87900,3,정상,50
66578047,K2,90900,6,정상,62
66795328,K1,96900,2,정상,40
66439372,K2,90900,,정상,
66439372,K1,96900,,정상,
66169356,K1,89400,1,정상,38
66169356,K2,89400,1,정상,49
25697320,K1,96900,,정상,
66625870,K3,96900,8,정상,59
66795397,K5,120900,4,정상,21
66793233,K1,89400,7,정상,51
66793233,K3,101400,7,정상,54
66833916,K1,96900,,해약,
66795263,K1,105900,2,정상,55
66465785,K3,90900,,정상,
66795189,K1,54603,,정상,
66795085,K1,58743,,정상,
66795138,K2,87900,2,정상,36
66795053,K2,110700,8,정상,49
66795053,K3,102900,8,정상,48
66795053,K1,124200,8,정상,55
66795187,K1,54603,,정상,
66216695,K1,96900,3,정상,38
66765193,K1,96900,1,정상,50
66795325,K1,105900,6,정상,22
66795131,K1,124200,1,정상,58
66794920,K1,54603,,정상,
66795177,K1,96900,6,정상,64
25732329,K1,108900,,정상,
66795252,K1,96900,4,정상,32
66794752,K1,96900,8,정상,67
25715271,K1,108900,,정상,
66795082,K1,66396,,정상,
66124466,K3,90900,2,정상,39
66794657,K1,54603,,정상,
66460104,K2,90900,5,정상,63
66793612,K1,96900,4,정상,42
25732365,K1,96900,,정상,
66225516,K1,96900,2,정상,38
66440111,K1,102900,4,정상,45
66364478,K1,96900,1,정상,51
66794192,K1,96900,1,정상,57
66795361,K1,96900,2,정상,26
66795284,K1,96900,1,정상,70
66793808,K1,54603,,정상,
66795186,K1,58743,,정상,
66795198,K1,105900,2,정상,27
66795353,K1,104400,3,정상,75
66794088,K1,96900,6,정상,41
